iderroservico;idservico;titulo_servico;slug_servico;slug_categoria;siglaorgao;nome_orgao;conteudo;atendido;resolucao_erro;corrigido_erro;data_criacao_erro;data_atualizacao_erro
9cbf7082-8a98-402e-b5df-3ed6401a6959;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;Não consigo acessar o serviço. Ele acusa erro.;False;;False;2025-07-29 14:58:45.395159-04:00;2025-07-29 14:58:45.395175-04:00
b7ae83db-b501-4ab7-90d0-5184fa1f79ee;1375;Divulgação nas redes sociais;divulgacao-nas-redes-sociais197;educacao-e-pesquisa;UEMS;Universidade Estadual de Mato Grosso do Sul;Oia, nessa pagina ta escrito Aguardar Retorno no campo Aguardar retorno. Mas nao deveria aparecer o prazo para aguardar o retorno?;True;Não há um prazo definido pelo setor, o retorno é de acordo com a demanda.;True;2025-07-28 15:06:02.285784-04:00;2025-09-01 14:40:31.428054-04:00
cc7464d3-3c9d-45d8-9d3c-fe9bd4b2960c;1136;Solicitar Processo Primeira Habilitação (Permissão para Dirigir-PpD);solicitar-processo-primeira-habilitacao-permissao-para-dirigir-ppd42;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Aparece Mato Grosso para mim;True;Cidadã justifica aparecer Estado do MT para ela, porém o report de erro veio corretamente para o MS.GOV;True;2025-07-28 05:42:01.328976-04:00;2026-02-03 14:55:54.980064-05:00
d53df7af-4f50-44d1-b09b-b7f8de603790;125;Solicitar carteira de identidade;expedicao-de-carteira-de-identidade127;direitos-e-cidadania;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;Nao consigo abrir opção de local e data;True;"Prezado solicitante, a agenda é aberta  sempre no final do mês,  não havendo vagas basta o requerente se dirigir a qualquer posto de identificação do Estado e comprovar a necessidade e urgência do documento para realizar um encaixe. Caso ainda assim encontre dificuldades, favor entrar em contato através do e-mail ouvidoria@cgp.sejusp.ms.gov.br e informar seus dados para que possamos lhe auxiliar.
Atenciosamente, Assessoria Especializada";True;2025-07-23 21:00:30.656832-04:00;2025-09-04 11:54:27.202384-04:00
5f721b24-9a34-45b5-9f33-75e559f03738;1099;Participar do Programa CNH MS Social;participar-do-programa-cnh-ms-social138;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Eu sou de Pernambuco;True;Não há edital de inscrições aberto no momento.;True;2025-07-22 07:47:57.129958-04:00;2026-02-03 14:51:50.167105-05:00
b41bbb40-e909-407e-a62f-6530acee0ad9;1129;Conceder acesso ao Matomo;conceder-acesso-ao-matomo70;ciencia-e-tecnologia;SEGOV MS;Secretaria de Estado de Governo e Gestão Estratégica de Mato Grosso do Sul;Claro Recado: sua senha de acesso ao Claro Recado e 1990.;False;;False;2025-07-21 23:19:41.944299-04:00;2025-07-21 23:19:41.944314-04:00
6467cb42-cd15-47ce-bce9-af47cf749e78;302;Solicitar inclusão no Programa Mais Social;solicitacao-de-inclusao-no-programa-mais-social118;assistencia-social;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;Sou de sidrolândia e fiz o cadastro para receber o mais social eu não tenho renda alguma estou com um RN de 4 meses e não posso trabalhar no momento! Então fiz a inscrição para receber! Mais a coordenadora programa da minha cidade me disse que eles não prometem nada sobre uma data!e aqui no site diz 30 dias úteis!? Mais tem informações certas!;True;"Em atenção à reclamação formulada por ""Ester"", informamos que não foi possível verificar se a mesma realizou ou não o cadastro no Programa Mais Social e, em caso afirmativo, se preenche os requisitos estabelecidos no Decreto n.º 16.575/2025.

Para a devida consulta, é imprescindível a apresentação do nome completo e do número do CPF. No presente caso, a reclamação encaminhada indicou apenas o prenome ""Ester"", impossibilitando a análise.

Ressaltamos ainda que a realização do cadastro não assegura, por si só, a inclusão no programa, uma vez que é necessário atender aos critérios definidos no referido decreto.

Quanto à previsão de prazo para eventual inclusão, esclarecemos que o Decreto não estipula prazos específicos, uma vez que a concessão do benefício está condicionada à disponibilidade de vagas e à existência de dotação orçamentária.";True;2025-07-18 20:43:27.956373-04:00;2025-07-31 15:37:35.346474-04:00
e11884c4-0de5-4f5e-8dde-832b1abbb4d9;548;Auto de lançamento e de imposição de multa (ALIM) - impugnação;auto-de-lancamento-e-de-imposicao-de-multa-alim-impugnacao83;financas-e-impostos;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;telefone incorreto;True;O telefone informado na Carta de Serviços está correto.;True;2025-07-17 10:16:20.882653-04:00;2025-09-09 15:11:02.021141-04:00
1dbf9bad-9dba-4f88-947a-0910595d5c09;1029;e-Fazenda - cadastro;portal-e-fazenda-cadastro135;financas-e-impostos;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;"Prezados,

Informamos que foi aberto o chamado nº 503209, contudo, precisamos de auxílio com urgência, tendo em vista que nosso prazo está se esgotando.

Estamos tentando protocolar um pedido de reconsideração, mas o sistema permanece apenas carregando sem concluir a operação, impossibilitando o envio.

Diante da urgência do prazo, solicitamos a gentileza de priorizar a análise e nos orientar quanto à alternativa para garantir o protocolo tempestivo.";True;Não se trata de erro relacionado à Carta de Serviços, e sim à sistemas de informação da SEFAZ/MS. O próprio solicitante informa já ter aberto chamado de suporte técnico.;True;2025-07-16 13:29:54.833003-04:00;2025-09-09 15:02:44.784411-04:00
9d27c04c-c4b8-4629-b56d-7577bcc53a53;1152;Solicitar bloqueio de ligação de telemarketing;solicitar-bloqueio-de-ligacao-de-telemaketing22;direitos-e-cidadania;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;NÃO FOI POSSIVEL DIDITAR MEU NUMERO DE TELEFONE, FICAR VERMLEHO E NÃO POSSIBILITA DIGITAR;True;"A devolutiva do Procon foi:
A referida solicitação foi repassada a nossa unidade de TI para que o processo seja checado e, quando necessário, corrigido.";True;2025-07-15 08:58:09.142531-04:00;2025-07-31 09:30:46.047517-04:00
9bdf219b-3caf-4fd8-9dc0-a2f5c6f772ec;1099;Participar do Programa CNH MS Social;participar-do-programa-cnh-ms-social138;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;não sou de mato grosso do sul, tem um erro na localização;True;Não há edital de inscrições aberto no momento.;True;2025-07-13 20:17:41.844709-04:00;2026-02-03 14:51:21.443883-05:00
e5228b4b-bcef-4359-95ea-b2ff55f5441e;472;Fornecimento de dados e documentos fiscais do próprio requerente;fornecimento-de-dados-fiscais-gia-sintegra-documentos-fiscais-eletronicos32;financas-e-impostos;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;Dificultam ao máximo ao cidadão para ter acesso aos serviços.;True;Não se trata de erro relacionado à Carta de Serviços, e sim de reclamação que deve ser direcionada à Ouvidoria Fazendária.;True;2025-07-12 16:18:50.652218-04:00;2025-09-09 14:47:20.469327-04:00
2ff7f87f-4c9f-4d14-8f9f-8889a7fc5929;135;Emitir certidão de antecedentes criminais;expedicao-de-certidao-de-antecedentes-criminais35;seguranca;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;"BOM DIA PREZADOS

NÃO CONSIGO SOLICITAR A CERTIDÃO NEGATIVA, A INFORMAÇÃO QUE RECEBO CONSTA QUE A DIGITAÇÃO DO NOME ESTA INCORRETA, TODAS AS INFORMAÇÕES QUE ESTÃO SENDO PREENCHIDAS TEM VERACIDADE. NÃO ESTOU CONSEGUINDO ENTENDER O QUE ESTA FALTANDO NO PREENCHIMENTO. PODERIAM ME AJUDAR POR GENTILEZA.

DESDE JÁ AGRADEÇO.

LUCIANA DIAS GOMES
(67) 98191.7864";True;"Prezado solicitante,  basta o requerente se dirigir a qualquer posto de identificação do Estado, caso ainda assim encontre dificuldades, favor entrar em contato através do e-mail ouvidoria@cgp.sejusp.ms.gov.br e informar seus dados para que possamos lhe auxiliar.
Atenciosamente, Assessoria Especializada";True;2025-07-11 12:18:02.233032-04:00;2025-09-04 11:55:38.597916-04:00
33ca8acd-0283-4a24-adff-fe39517d5970;1372;Processo Seletivo Permanente - Notas do ENEM - Vagas Remanescentes;processo-seletivo-permanente-notas-do-enem-vagas-remanescentes60;educacao-e-pesquisa;UEMS;Universidade Estadual de Mato Grosso do Sul;Quero ver minha nota do Enem de muito tempo Trás e não estou conseguindo;True;Para consultar a nota não é no sistema da UEMS, é em link externo que não é de controle deste órgão. De toda forma informo que é no link:  enem.inep.gov.br/participante;True;2025-07-11 11:57:22.269685-04:00;2025-09-01 14:42:08.266913-04:00
e8579672-367c-445e-89a3-8992df772630;1099;Participar do Programa CNH MS Social;participar-do-programa-cnh-ms-social138;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Quero fazer na minha cidade praia grande litoral de São Paulo;True;Não há edital de inscrições aberto no momento.;True;2025-07-08 12:36:49.865817-04:00;2026-02-03 14:50:47.402647-05:00
6d9a8aab-0979-4304-9c36-494114490ae9;1022;Emitir certificado do ensino médio;emitir-certificado-de-conclusao-do-ensino-medio111;educacao-e-pesquisa;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;eu não moro no estado em que conclui o ensino medio, como posso solicitar o serviço?;True;Pode enviar e-mail para a respectiva escola, mediante requerimento assinado eletronicamente.;True;2025-07-08 11:24:27.707377-04:00;2025-09-26 10:01:25.764557-04:00
e8fcb33d-cdb6-4a9a-b0d2-2ed27b61abd0;1014;Realizar consulta de andamentos de processos;realizar-consulta-de-processos2;meio-ambiente;IMASUL;Instituto de Meio Ambiente de Mato Grosso do Sul;dá a mensagem de processo inexistente. Mas o processo existe;True;O sistema e-MS mostra todos os NUPs válidos de processos.;True;2025-07-08 08:13:04.665559-04:00;2026-04-13 17:02:15.504737-04:00
8cc51be3-35b3-44bc-9663-770332ae255e;1099;Participar do Programa CNH MS Social;participar-do-programa-cnh-ms-social138;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;a localização não está de acordo com a minha;True;Não há edital de inscrição aberto.;True;2025-07-04 18:22:27.188796-04:00;2026-02-03 14:44:03.231467-05:00
da4f789e-7a46-4437-8151-0bf6ae929cd3;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;Nao consigo fazer boletim de ocorrencia on line;False;;False;2025-07-04 14:50:50.921333-04:00;2025-07-04 14:50:50.921348-04:00
044cc0b2-bb8c-41e4-8fc9-65361ebbc6d7;761;Contestar multa, autuação ou penalidades;contestacao-administrativa-de-multa-autuacao-e-penalidades159;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Sobre penalidade de suspensão de CNH não há informação.;True;"Embora o link externo esteja no serviço, ele não aparece para o cidadão. 
Inseri em outras informações.";True;2025-07-03 09:25:32.144170-04:00;2026-02-03 14:41:01.469923-05:00
86988fc0-9de2-4a33-9a26-8e1a707ea818;744;Obter anuência para o reconhecimento de limites da faixa de domínio com propriedades rurais que confrontam e/ou margeiam as rodovias estaduais;faixas-de-dominio158;infraestrutura;AGESUL;Agência Estadual de Gestão de Empreendimentos de Mato Grosso do Sul;Não consigo acessar a pagina das cartas de anuência dos limites com rodovia estadual;False;;False;2025-07-02 09:57:24.288052-04:00;2025-07-02 09:57:24.288070-04:00
3ac927a4-7f4c-4742-8b51-69074eae338d;1099;Participar do Programa CNH MS Social;participar-do-programa-cnh-ms-social138;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;sounde palmares pe. o endereco aqui ta no estado de mato grosso;True;Registro não se refere a um serviço ofertado pelo Estado do Mato Grosso do Sul.;True;2025-07-01 08:52:40.267065-04:00;2025-07-01 14:03:06.086682-04:00
aa8bea0a-9020-4cde-8f84-5e7eed61c0e9;729;Solicitar Agendamento de Exame/Reexame Teórico Técnico;solicitacao-de-aplicacao-de-exames-de-habilitacao-teorico-e-pratico143;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Cadê o de recife;True;Registro não se refere a um serviço ofertado pelo Estado do Mato Grosso do Sul.;True;2025-07-01 06:34:20.337964-04:00;2025-07-01 14:01:19.505337-04:00
462e7c54-dc01-40c3-bd01-58f2c74571b1;125;Solicitar carteira de identidade;expedicao-de-carteira-de-identidade127;direitos-e-cidadania;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;O site do SEJUSP MS onde se realiza o agendamento para a CIN tem a conexão não segura, onde os dados podem ase acessados por invasores, para solicitar são muitas informações pessoais dadas, gostaria de saber se tem outra maneira de realizar o agendamento.;True;"Informamos que todos os sites hospedados na STI, incluindo o portal de agendamento da Carteira de Identidade Nacional (CIN), utilizam o protocolo HTTPS, que garante a criptografia e a segurança dos dados inseridos pelo usuário.

O ambiente é considerado seguro para fornecimento das informações solicitadas no processo de agendamento.

Caso a encontre dificuldades de acesso ou persistam dúvidas, orientamos que se dirija a um dos postos de identificação do Estado, onde poderá receber o devido auxílio para a emissão do documento.";True;2025-06-30 20:47:25.006928-04:00;2025-09-08 10:04:30.907854-04:00
44dae017-9abc-4dfb-8bf9-4a34bacf0e01;1099;Participar do Programa CNH MS Social;participar-do-programa-cnh-ms-social138;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Não sou de campo grande;True;Registro não se refere a um serviço ofertado pelo Estado do Mato Grosso do Sul.;True;2025-06-30 12:31:45.753216-04:00;2025-07-01 14:00:37.582763-04:00
c58830a2-e6fc-4277-bc6e-8c36306d7917;1137;Solicitar Carteira Nacional de Habilitação - Definitiva;solicitar-carteira-nacional-de-habilitacao-definitiva104;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Quero encontrar na minha cidade Londrina parznzb;True;Registro não se refere a um serviço ofertado pelo Estado do Mato Grosso do Sul.;True;2025-06-29 07:41:40.528020-04:00;2025-07-01 14:00:09.585131-04:00
07e13e67-40f6-44e2-8d01-76c5c94636a2;648;Aderir ao cadastro de fornecedores;cadastro-de-fornecedores36;administracao-publica;SAD;Secretaria de Estado de Administração de Mato Grosso do Sul;A página que sou direcionado não está disponível;True;Links da página atualizados.;True;2025-06-27 09:44:23.329935-04:00;2025-11-07 07:17:13.593971-05:00
97319160-d2d2-4c17-9584-5c9ddb37e845;1361;Fazer pedido de acesso à informação;pedido-de-acesso-a-informacao80;comunicacao-e-transparencia;SEILOG;Secretaria de Estado de Infraestrutura e Logística de Mato Grosso do Sul;Erro na aba de atendimento online. Não está sendo possível agendar o serviço.;False;;False;2025-06-26 09:31:58.506739-04:00;2025-06-26 09:31:58.506754-04:00
1014f323-e9d2-4c51-b013-264d4b763c34;786;Solicitar Carteira de Visitante do Sistema Prisional;patronato138;direitos-e-cidadania;AGEPEN;Agência Estadual de Administração do Sistema Penitenciário;Como realizo cadastro online;True;Todas as informações foram atualizadas e disponibilizados vídeos com orientações de como proceder.;True;2025-06-20 14:56:48.287376-04:00;2026-01-13 13:50:45.857242-05:00
89020dfd-f40f-476e-ad2e-7534394dd470;786;Solicitar Carteira de Visitante do Sistema Prisional;patronato138;direitos-e-cidadania;AGEPEN;Agência Estadual de Administração do Sistema Penitenciário;Rio de Janeiro;True;Não foi informado qual o erro.;True;2025-06-19 12:15:13.770653-04:00;2026-01-13 13:49:17.846120-05:00
27fb9e03-a46b-4912-9b19-49af77ecb07c;1136;Solicitar Processo Primeira Habilitação (Permissão para Dirigir-PpD);solicitar-processo-primeira-habilitacao-permissao-para-dirigir-ppd42;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Quero de maracas Bahia;True;Registro não se refere a um serviço ofertado pelo Estado do Mato Grosso do Sul.;True;2025-06-18 20:18:33.417900-04:00;2025-07-01 13:59:07.725451-04:00
aa18da78-e0d9-47be-964c-801895ad14f9;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;"O erro é apenas de grafia, não invalida o conteúdo:
onde está escrito ""VIOLÊNCIA COTRA IDOSO"", deve ser escrito ""VIOLÊNCIA CONTRA IDOSO""";True;Foi solicitado à Assetel/DGPC a correção do erro de grafia;True;2025-06-18 17:03:34.024924-04:00;2025-07-02 09:40:02.412297-04:00
